group,file_name,reference_text,predicted_text,WER,CER,Accuracy (%)
0016,0016_001284.txt,"Hurry up, hurry up!",Hurry up. Hurry up.,0.5,0.105,50.0
0016,0016_001253.txt,I was not grabbed.,I was not grabbed.,0.0,0.0,100.0
0016,0016_001247.txt,"Fur flew through the air, teeth gnashed.","Fur flew through the air, teeth gnashed.",0.0,0.0,100.0
0016,0016_001092.txt,She may mind ye of her.,She may mind ye of her.,0.0,0.0,100.0
0016,0016_001086.txt,How I hate this foul pool!,How I hate this foul pool.,0.167,0.038,83.33
0016,0016_001051.txt,"The nine the eggs, I keep.",Denying the eggs I keep.,0.5,0.231,50.0
0016,0016_001079.txt,Rat came and replied on the leaves.,Rat came and replied on the leaves.,0.0,0.0,100.0
0016,0016_001125.txt,I'd far rather go without them than eat them!,I'd far rather go without them than eat them.,0.111,0.022,88.89
0016,0016_001131.txt,And I never had a whooping cough why.,"And I never had a whooping cough, why?",0.25,0.054,75.0
0016,0016_001119.txt,"Not much use is it, Sam?","Not much use is it, Sam.",0.167,0.042,83.33
0016,0016_001327.txt,The end part is fish mouth.,The end part is fish mouth.,0.0,0.0,100.0
0016,0016_001333.txt,They had been named Tom and Jerry.,They had been named Tom and Jerry.,0.0,0.0,100.0
0016,0016_001332.txt,Alice I won't forget it again.,"Alice, I won't forget it again.",0.167,0.033,83.33
0016,0016_001326.txt,Can your name be more hilarious?,Can your name be more hilarious?,0.0,0.0,100.0
0016,0016_001118.txt,I do not eat bread.,I do not eat bread.,0.0,0.0,100.0
0016,0016_001130.txt,Then there was a report.,Then there was a report.,0.0,0.0,100.0
0016,0016_001124.txt,Come on my jack in the boxes!,"Come on, my Jack in the Boxes.",0.286,0.069,71.43
0016,0016_001078.txt,"She had said, so that one could keep up a conversation!",She had said so that one could keep up a conversation.,0.182,0.036,81.82
0016,0016_001087.txt,I think it'll encourage me.,I think it'll encourage me.,0.0,0.0,100.0
0016,0016_001093.txt,Story twenty nine a boy and a monkey.,"Story 29, A Boy and a Monkey",0.375,0.324,62.5
0016,0016_001246.txt,Clear are your eyes and bright your breath!,Clear are your eyes and bright your breath.,0.125,0.023,87.5
0016,0016_001252.txt,that sounds good.,That sounds good.,0.0,0.0,100.0
0016,0016_001285.txt,"If not, I shall go no further.","If not, I shall go no further.",0.0,0.0,100.0
0016,0016_001291.txt,We have showed his shark tooth.,We have showed his shark tooth.,0.0,0.0,100.0
0016,0016_001295.txt,Do you think it's a woozle?,Do you think it's a woozle?,0.0,0.0,100.0
0016,0016_001281.txt,He told me that I ought to change.,He told me that I ought to change.,0.0,0.0,100.0
0016,0016_001256.txt,Still you owe it a duty.,"Still, you owe it a duty.",0.167,0.042,83.33
0016,0016_001242.txt,I have had to grow old.,I have had to grow old.,0.0,0.0,100.0
0016,0016_001097.txt,please excuse me.,Please excuse me.,0.0,0.0,100.0
0016,0016_001083.txt,This used to be Jerry's occupation.,This used to be Jerry's occupation.,0.0,0.0,100.0
0016,0016_001068.txt,Then sadly it is much farther.,"Then, sadly, it is much farther.",0.333,0.067,66.67
0016,0016_001054.txt,They went up to the dark mass job had pointed out.,They went up to the dark-masked job had pointed out.,0.182,0.08,81.82
0016,0016_001108.txt,The octopus has eight legs.,The octopus has eight legs.,0.0,0.0,100.0
0016,0016_001120.txt,Tom now let our arrows fly!,"Tom, now let our arrows fly.",0.333,0.074,66.67
0016,0016_001134.txt,By hook or by crook.,by hook or by crook.,0.0,0.0,100.0
0016,0016_001322.txt,No admittance except on party business.,No admittance except on party business.,0.0,0.0,100.0
0016,0016_001336.txt,"One two three, where is your breakfast.","One, two, three. Where's your breakfast?",0.857,0.154,14.29
0016,0016_001337.txt,A voice said: Come in.,"A voice said, Come in.",0.2,0.045,80.0
0016,0016_001323.txt,I'd just as soon swim your way as others do.,I'd just as soon swim your way as others do.,0.0,0.0,100.0
0016,0016_001135.txt,Suppose I take grandmother a fresh vegetable.,Suppose I take grandmother a fresh vegetable.,0.0,0.0,100.0
0016,0016_001121.txt,She was born on April nineteen forty three.,She was born on April 1943.,0.375,0.465,62.5
0016,0016_001109.txt,Zero four three a silver shilling is journey.,043 A silver shilling is journey.,0.375,0.333,62.5
0016,0016_001055.txt,Clear than clear water!,"Clear, then clear water.",0.75,0.13,25.0
0016,0016_001069.txt,At the end of four.,At the end of 4,0.2,0.263,80.0
0016,0016_001082.txt,Who is been repeating all that hard stuff to you?,Who has been repeating all that hard stuff to you?,0.1,0.041,90.0
0016,0016_001096.txt,They'd never know I'd regular ran away.,They'd never know I'd regular ran away.,0.0,0.0,100.0
0016,0016_001243.txt,Please hire me after you.,Please hire me after you.,0.0,0.0,100.0
0016,0016_001257.txt,"What am I, I'm a racer, son of god.","What am I? I'm Eraser, Son of God.",0.333,0.114,66.67
0016,0016_001280.txt,Your own wife is not at home.,Your own wife is not at home.,0.0,0.0,100.0
0016,0016_001294.txt,Off for the prison ship.,Off for the prison ship.,0.0,0.0,100.0
0016,0016_001282.txt,"Will call her Lily, for short.",We'll call her Lily for short.,0.333,0.1,66.67
0016,0016_001296.txt,We can not do it sir.,"We cannot do it, sir.",0.5,0.095,50.0
0016,0016_001269.txt,But the tune isn't his own invention.,But the tune isn't his own invention.,0.0,0.0,100.0
0016,0016_001241.txt,I make her quite nervy at times.,I make her quite nervy at times.,0.0,0.0,100.0
0016,0016_001255.txt,Fear neither root nor sprout!,Fear neither root nor sprout.,0.2,0.034,80.0
0016,0016_001080.txt,Must a name mean something?,Must name means something.,0.6,0.148,40.0
0016,0016_001094.txt,Take courage all isn't lost yet.,Take courage. All isn't lost yet.,0.167,0.031,83.33
0016,0016_001057.txt,I'm as bad as I can be.,I'm as bad as I can be.,0.0,0.0,100.0
0016,0016_001137.txt,A hippo lives in the zoo.,A hippo lives in the zoo.,0.0,0.0,100.0
0016,0016_001123.txt,how suspicious this fox.,How suspicious this fox.,0.0,0.0,100.0
0016,0016_001309.txt,The song is called Ways and Means.,The song is called Ways and Means.,0.0,0.0,100.0
0016,0016_001335.txt,"The straw, charcoal and the pea.","The straw, charcoal, and the pea.",0.167,0.031,83.33
0016,0016_001321.txt,I say I will be emperor.,I say I will be Emperor.,0.0,0.0,100.0
0016,0016_001320.txt,"Chew leaves quickly, said rabbit.","Chew leaves quickly, said Rabbit.",0.0,0.0,100.0
0016,0016_001334.txt,"Chapter eighteen, the return journey.","Chapter 18, The Return Journey",0.4,0.243,60.0
0016,0016_001308.txt,"Mum shuts one's mouth up, doesn't it.","Mom shuts one's mouth up, doesn't it?",0.286,0.054,71.43
0016,0016_001122.txt,"How are you, dear child?","How are you, dear child?",0.0,0.0,100.0
0016,0016_001136.txt,And tick a tack too.,And tick attack 2.,0.6,0.2,40.0
0016,0016_001056.txt,Andy what's the gyre and to gamble.,"Andy, what's the gyre? And to Jimbo.",0.429,0.171,57.14
0016,0016_001095.txt,The nastiest things they saw were the cobwebs.,The nastiest things they saw were the cobwebs.,0.0,0.0,100.0
0016,0016_001081.txt,All smile were real and the happier£¬the more sincere .,"All smile were real and the happier, the more sincere.",0.4,0.055,60.0
0016,0016_001254.txt,The song is really louding on a gate.,The song is really louding on a gate.,0.0,0.0,100.0
0016,0016_001240.txt,And they were sandy yellow brownish all over.,And they were sandy yellow-brownish all over.,0.25,0.022,75.0
0016,0016_001268.txt,I'll send for Tom to my boudoir.,I'll send for Tom to my boudoir.,0.0,0.0,100.0
0016,0016_001297.txt,She and i are running a neck and neck race.,She and I are running a neck and neck race.,0.0,0.0,100.0
0016,0016_001283.txt,Why should i care though David's lips were twitching?,Why should I care though David's lips were twitching?,0.0,0.0,100.0
0016,0016_001227.txt,Tom fell with a cloven head.,Tom fell with a cloven head.,0.0,0.0,100.0
0016,0016_001233.txt,Fresh pain seized Paul's body.,Fresh pain seized Paul's body.,0.0,0.0,100.0
0016,0016_001192.txt,Wake now my merry tads!,"Wake now, my merry tats.",0.4,0.13,60.0
0016,0016_001186.txt,She has eaten the tapioca all of it.,She has eaten the tapioca. All of it.,0.125,0.028,87.5
0016,0016_001151.txt,"It's me PigLit, help help!","It's me, Piglet. Help. Help.",0.8,0.192,20.0
0016,0016_001145.txt,Aha what i have we here?,"Aha, what I have we here.",0.333,0.083,66.67
0016,0016_001179.txt,A large flat ferry boat was moored beside-it.,A large flat ferryboat was moored beside it.,0.5,0.044,50.0
0016,0016_001390.txt,So Tom saw night as it were broad daylight.,So Tom saw night as it were broad daylight.,0.0,0.0,100.0
0016,0016_001384.txt,"Another one, ten thousand dollars.","Another one, $10,000.",0.6,0.588,40.0
0016,0016_001353.txt,I am loath to see him go.,I am loathe to see him go.,0.143,0.04,85.71
0016,0016_001347.txt,How Tom and Jerry went to visit mister Sam.,How Tom and Jerry went to visit Mr. Sam,0.222,0.14,77.78
0016,0016_001346.txt,You woke me up!,You woke me up.,0.25,0.067,75.0
0016,0016_001352.txt,Five hundred and one million right?,"501 million, right?",0.833,0.6,16.67
0016,0016_001385.txt,But things haven't change yet.,But things haven't changed yet.,0.2,0.033,80.0
0016,0016_001391.txt,"Enough,you a foolish chatter.","Enough, you a foolish chatter.",0.5,0.034,50.0
0016,0016_001178.txt,Put that rude grasshopper in jail!,Put that rude grasshopper in jail.,0.167,0.029,83.33
0016,0016_001144.txt,They found a cow grazing in a field.,They found a cow grazing in a field.,0.0,0.0,100.0
0016,0016_001150.txt,"Well anyhow it didn't rain, he said.","Well anyhow, it didn't rain, he said.",0.143,0.028,85.71
0016,0016_001187.txt,Let the glass globe be.,Let the glass globe be.,0.0,0.0,100.0
0016,0016_001193.txt,Pussy can sit by the fire and sing.,Pussy can sit by the fire and sing.,0.0,0.0,100.0
0016,0016_001232.txt,Age forty five if a day a lie.,Age 45 if a day a lie,0.375,0.367,62.5
0016,0016_001226.txt,"She just smiled calmly, mother knows that is the best smile.",She just smiled calmly. Mother knows that is the best smile.,0.091,0.017,90.91
0016,0016_001230.txt,Toast from the bread fruit tree.,Toast from the breadfruit tree.,0.333,0.031,66.67
0016,0016_001224.txt,I pay half a crown a week extra.,I pay half a crown a week extra.,0.0,0.0,100.0
0016,0016_001218.txt,"I said you looked like an egg, sir.","I said, you look like an egg, sir.",0.25,0.086,75.0
0016,0016_001185.txt,I blinked my eyes hard.,I blinked my eyes hard.,0.0,0.0,100.0
0016,0016_001191.txt,Can I lodge here tonight?,Can I lodge here tonight?,0.0,0.0,100.0
0016,0016_001146.txt,I don't painted tiger.,I don't painted tiger.,0.0,0.0,100.0
0016,0016_001152.txt,"This is Jack, the relatives of Tom.","This is Jack, the relatives of Tom.",0.0,0.0,100.0
0016,0016_001387.txt,But mom I'm not certain about.,"But, Mom, I'm not certain about.",0.333,0.067,66.67
0016,0016_001393.txt,And what does it mean?,And what does it mean?,0.0,0.0,100.0
0016,0016_001344.txt,Now I understand.,Now I understand.,0.0,0.0,100.0
0016,0016_001350.txt,Six was half way down the room.,Six was halfway down the room.,0.286,0.032,71.43
0016,0016_001378.txt,It would be a hard choice.,It would be a hard choice.,0.0,0.0,100.0
0016,0016_001379.txt,And his heart wagged with joy like a lamb's tail.,and his heart wagged with joy like a lamb's tail.,0.0,0.0,100.0
0016,0016_001351.txt,I'm sure your friends can wait!,I'm sure your friends can wait.,0.167,0.032,83.33
0016,0016_001345.txt,I know how to obey orders.,I know how to obey orders.,0.0,0.0,100.0
0016,0016_001392.txt,Why should I purchase my own?,Why should I purchase my own?,0.0,0.0,100.0
0016,0016_001386.txt,Over them swooped the eagles.,Over them swooped the eagles.,0.0,0.0,100.0
0016,0016_001153.txt,The elephant and the carpenter is the longest.,The elephant and the carpenter is the longest.,0.0,0.0,100.0
0016,0016_001147.txt,Confess that you opened the thirteenth door.,Confess that you opened the thirteenth door.,0.0,0.0,100.0
0016,0016_001190.txt,What an impetuous boy he is!,What an impetuous boy he is.,0.167,0.036,83.33
0016,0016_001184.txt,Rare rabbit had a little apron.,Rare rabbit had a little apron.,0.0,0.0,100.0
0016,0016_001219.txt,Sam waved his arm vaguely.,Sam waved his arm vaguely.,0.0,0.0,100.0
0016,0016_001225.txt,All this have we won by our labor.,All this have we won by our labor.,0.0,0.0,100.0
0016,0016_001231.txt,"First, issue a reward.","First, issue a reward.",0.0,0.0,100.0
0016,0016_001209.txt,Such tunes are joy to a dancing fay.,Such tunes are a joy to a dancing fae.,0.25,0.083,75.0
0016,0016_001235.txt,The new born baby is stolen as we go.,The newborn baby is stolen as we go.,0.222,0.027,77.78
0016,0016_001221.txt,I say neither yea nor nay.,I say neither yea nor nay.,0.0,0.0,100.0
0016,0016_001180.txt,And would spoil my joke.,And would spoil my joke.,0.0,0.0,100.0
0016,0016_001194.txt,We all see panda on TV or in the zoo.,We all see Panda on TV or in the zoo.,0.0,0.0,100.0
0016,0016_001143.txt,To buy two pork chops.,To buy two pork chops,0.2,0.045,80.0
0016,0016_001157.txt,Tom and Michael woke up next morning.,Tom and Michael woke up the next morning.,0.143,0.108,85.71
0016,0016_001382.txt,where are you going?,Where are you going?,0.0,0.0,100.0
0016,0016_001396.txt,I am going to back home.,I am going to back home.,0.0,0.0,100.0
0016,0016_001369.txt,How could I dig burrows with short toe nails?,How could I dig burrows with short toenails?,0.222,0.022,77.78
0016,0016_001341.txt,The end of February fourteenth.,The end of February 14th.,0.2,0.258,80.0
0016,0016_001355.txt,The fisherman and his wife see George every day.,The fisherman and his wife see George every day.,0.0,0.0,100.0
0016,0016_001354.txt,How do you like you dirty bird!,How do you like you dirty bird?,0.143,0.032,85.71
0016,0016_001340.txt,There goes the shawl again!,There goes the shawl again.,0.2,0.037,80.0
0016,0016_001368.txt,The name of the song is called haddocks.,The name of the song is called Haddux.,0.125,0.1,87.5
0016,0016_001397.txt,What are you waiting for? man.,"What are you waiting for, man?",0.333,0.067,66.67
0016,0016_001383.txt,You gain for nothing girl!,"You gain for nothing, girl.",0.4,0.077,60.0
0016,0016_001156.txt,I guess it's a choice feast.,I guess it's a choice feast.,0.0,0.0,100.0
0016,0016_001142.txt,Does the one that wins get the crowned?,Does the one that wins get the crown?,0.125,0.051,87.5
0016,0016_001195.txt,Reed by the living pool!,Read by The Living Pool,0.4,0.083,60.0
0016,0016_001181.txt,It must come sometimes to jam a day.,It must come sometimes to jam a day.,0.0,0.0,100.0
0016,0016_001220.txt,But if you hadn't done them.,But if you hadn't done them...,0.167,0.071,83.33
0016,0016_001234.txt,"We have been fine, haven't we?","We have been fine, haven't we?",0.0,0.0,100.0
0016,0016_001208.txt,it looks much better.,It looks much better.,0.0,0.0,100.0
0016,0016_001222.txt,I shall say good bye.,I shall say goodbye.,0.4,0.048,60.0
0016,0016_001236.txt,She jump at the tail and bite it savagely.,She jump at the tail and bite it savagely.,0.0,0.0,100.0
0016,0016_001197.txt,And there you'll find a snap dragon fly.,And there you'll find a snap dragonfly.,0.25,0.025,75.0
0016,0016_001183.txt,I smell the breath of an English.,I smell the breath of an English.,0.0,0.0,100.0
0016,0016_001168.txt,Look out! said Alice.,"Look out, said Alice.",0.25,0.048,75.0
0016,0016_001154.txt,Here am i whom you seek.,"Here am I, whom you seek.",0.167,0.042,83.33
0016,0016_001140.txt,And they did push so!,And they did push so.,0.2,0.048,80.0
0016,0016_001395.txt,A whirring noise was heard.,A whirring noise was heard.,0.0,0.0,100.0
0016,0016_001381.txt,She'll be feverish after so much thinking.,She'll be feverish after so much thinking.,0.0,0.0,100.0
0016,0016_001356.txt,Please invite Tom if there is not requires.,Please invite Tom if there is not requires.,0.0,0.0,100.0
0016,0016_001342.txt,She has a high voice.,She has a high voice.,0.0,0.0,100.0
0016,0016_001343.txt,He is old fashioned but he is the best of men.,"He is old-fashioned, but he is the best of men.",0.182,0.043,81.82
0016,0016_001357.txt,I owe them five hundred dollars.,I owe them $500.,0.5,0.625,50.0
0016,0016_001380.txt,She keeps saying I'm hers.,She keeps saying I'm hers.,0.0,0.0,100.0
