filename,ground_truth,prediction,ground_truth_normalized,prediction_normalized,wer,cer,length_ground_truth,length_prediction
0015_000286.wav,"one two three, where is your breakfast.",one two three where is your breakfast,one two three where is your breakfast,one two three where is your breakfast,0.0,0.0,7,7
0015_000287.wav,a voice said: come in.,a voice said come in,a voice said come in,a voice said come in,0.0,0.0,5,5
0015_000288.wav,she has felt shy of it.,she has felt shy of it,she has felt shy of it,she has felt shy of it,0.0,0.0,6,6
0015_000289.wav,"no, said piggy carelessly.",no said piggy carelessly,no said piggy carelessly,no said piggy carelessly,0.0,0.0,4,4
0015_000290.wav,there goes the shawl again!,there goes the shawl again,there goes the shawl again,there goes the shawl again,0.0,0.0,5,5
0015_000291.wav,the end of february fourteenth.,end of february fourteenth,the end of february fourteenth,end of february fourteenth,0.2,0.13333333333333333,5,4
0015_000292.wav,she has a high voice.,she has a high voice,she has a high voice,she has a high voice,0.0,0.0,5,5
0015_000293.wav,he is old fashioned but he is the best of men.,he is old fashioned but he is the best of men,he is old fashioned but he is the best of men,he is old fashioned but he is the best of men,0.0,0.0,11,11
0015_000294.wav,now i understand.,now i understand,now i understand,now i understand,0.0,0.0,3,3
0015_000295.wav,i know how to obey orders.,i know how to obey orders,i know how to obey orders,i know how to obey orders,0.0,0.0,6,6
0015_000296.wav,you woke me up!,you woke me up,you woke me up,you woke me up,0.0,0.0,4,4
0015_000297.wav,how tom and jerry went to visit mister sam.,how tom and jerry went to visit mister sam,how tom and jerry went to visit mister sam,how tom and jerry went to visit mister sam,0.0,0.0,9,9
0015_000298.wav,she come back to the valley.,she come back to the valley,she come back to the valley,she come back to the valley,0.0,0.0,6,6
0015_000299.wav,his hope will cheat him.,his hope will cheat him,his hope will cheat him,his hope will cheat him,0.0,0.0,5,5
0015_000300.wav,six was half way down the room.,six was half way down the room,six was half way down the room,six was half way down the room,0.0,0.0,7,7
0015_000301.wav,i'm sure your friends can wait!,i'm sure your friends can wait,im sure your friends can wait,im sure your friends can wait,0.0,0.0,6,6
0015_000302.wav,five hundred and one million right?,five hundred and one million ripe,five hundred and one million right,five hundred and one million ripe,0.16666666666666666,0.08823529411764706,6,6
0015_000303.wav,i am loath to see him go.,i am loath to see him go,i am loath to see him go,i am loath to see him go,0.0,0.0,7,7
0015_000304.wav,how do you like you dirty bird!,how do you like you dirty bird,how do you like you dirty bird,how do you like you dirty bird,0.0,0.0,7,7
0015_000305.wav,the fisherman and his wife see george every day.,the fisherman and his wife see george every day,the fisherman and his wife see george every day,the fisherman and his wife see george every day,0.0,0.0,9,9
0015_000306.wav,please invite tom if there is not requires.,please invite tom if there is not requires,please invite tom if there is not requires,please invite tom if there is not requires,0.0,0.0,8,8
0015_000307.wav,i owe them five hundred dollars.,i owe them five hundred dollars,i owe them five hundred dollars,i owe them five hundred dollars,0.0,0.0,6,6
0015_000308.wav,perhaps you think that is a queer title for this chapter.,perhaps you think that is a queer title for this chapter,perhaps you think that is a queer title for this chapter,perhaps you think that is a queer title for this chapter,0.0,0.0,11,11
0015_000309.wav,"he owed mister lawson, i can't tell you how.",he owed mister lawson i can't tell you how,he owed mister lawson i cant tell you how,he owed mister lawson i cant tell you how,0.0,0.0,9,9
0015_000310.wav,why it is just like the round egg which sounds thin.,why it is just like the round egg which sounds thin,why it is just like the round egg which sounds thin,why it is just like the round egg which sounds thin,0.0,0.0,11,11
0015_000311.wav,i am safe back again.,i am safe back again,i am safe back again,i am safe back again,0.0,0.0,5,5
0015_000312.wav,father has yellow eyes.,father has yellow eyes,father has yellow eyes,father has yellow eyes,0.0,0.0,4,4
0015_000313.wav,give me a fine fat goose.,give me a fine fat goose,give me a fine fat goose,give me a fine fat goose,0.0,0.0,6,6
0015_000314.wav,bob goes to a new school.,bob goes to a new school,bob goes to a new school,bob goes to a new school,0.0,0.0,6,6
0015_000315.wav,it's to say how do you do with tom's answer.,it's to say how do you do with tom's answer,its to say how do you do with toms answer,its to say how do you do with toms answer,0.0,0.0,10,10
0015_000316.wav,a thief in the night.,a thief in the night,a thief in the night,a thief in the night,0.0,0.0,5,5
0015_000317.wav,at length they came to a sharp bend.,at length they came to a sharp bend,at length they came to a sharp bend,at length they came to a sharp bend,0.0,0.0,8,8
0015_000318.wav,the name of the song is called haddocks.,the name of the song is called haddocks,the name of the song is called haddocks,the name of the song is called haddocks,0.0,0.0,8,8
0015_000319.wav,how could i dig burrows with short toe nails?,how could i dig burrows with short tonails,how could i dig burrows with short toe nails,how could i dig burrows with short tonails,0.2222222222222222,0.045454545454545456,9,8
0015_000320.wav,goat billy asked the old chinese guy.,goat billy asked the old chinese guy,goat billy asked the old chinese guy,goat billy asked the old chinese guy,0.0,0.0,7,7
0015_000321.wav,called out the cloud.,called out the cloud,called out the cloud,called out the cloud,0.0,0.0,4,4
0015_000322.wav,a special pot too.,a special pot too,a special pot too,a special pot too,0.0,0.0,4,4
0015_000323.wav,why did i wake up!,why did i wake up,why did i wake up,why did i wake up,0.0,0.0,5,5
0015_000324.wav,and she caught at the brooch.,and she caught at the brooch,and she caught at the brooch,and she caught at the brooch,0.0,0.0,6,6
0015_000325.wav,she has no place for hot peper .,she has no place for hot pepper,she has no place for hot peper,she has no place for hot pepper,0.14285714285714285,0.03333333333333333,7,7
0015_000326.wav,they are made of wood.,they are made of wood,they are made of wood,they are made of wood,0.0,0.0,5,5
0015_000327.wav,it's part of my secret.,it's part of my secret,its part of my secret,its part of my secret,0.0,0.0,5,5
0015_000328.wav,it would be a hard choice.,it would be a hard choice,it would be a hard choice,it would be a hard choice,0.0,0.0,6,6
0015_000329.wav,and his heart wagged with joy like a lamb's tail.,and his heart wagged with joy like a lamb's tail,and his heart wagged with joy like a lambs tail,and his heart wagged with joy like a lambs tail,0.0,0.0,10,10
0015_000330.wav,she keeps saying i'm hers.,she keeps saying i'm hers,she keeps saying im hers,she keeps saying im hers,0.0,0.0,5,5
0015_000331.wav,she'll be feverish after so much thinking.,she'll be feverish after so much thinking,shell be feverish after so much thinking,shell be feverish after so much thinking,0.0,0.0,7,7
0015_000332.wav,where are you going?,where are you going,where are you going,where are you going,0.0,0.0,4,4
0015_000333.wav,you gain for nothing girl!,you gain for nothing girl,you gain for nothing girl,you gain for nothing girl,0.0,0.0,5,5
0015_000334.wav,"another one, ten thousand dollars.",another one ten thousand dollars,another one ten thousand dollars,another one ten thousand dollars,0.0,0.0,5,5
0015_000335.wav,but things haven't change yet.,but things haven't changed yet,but things havent change yet,but things havent changed yet,0.2,0.03571428571428571,5,5
0015_000336.wav,over them swooped the eagles.,over them swooped the eagles,over them swooped the eagles,over them swooped the eagles,0.0,0.0,5,5
0015_000337.wav,but mom i'm not certain about.,but mam i'm not certain about,but mom im not certain about,but mam im not certain about,0.16666666666666666,0.03571428571428571,6,6
0015_000338.wav,paul's teeth ached because of lemon.,pall's teeth ached because of lemon,pauls teeth ached because of lemon,palls teeth ached because of lemon,0.16666666666666666,0.029411764705882353,6,6
0015_000339.wav,"and be with you,tom!",and be with you tom,and be with youtom,and be with you tom,0.5,0.05555555555555555,4,5
0015_000340.wav,so tom saw night as it were broad daylight.,so tom saw night as it were broad daylight,so tom saw night as it were broad daylight,so tom saw night as it were broad daylight,0.0,0.0,9,9
0015_000341.wav,"enough,you a foolish chatter.",enough you a foolish chatter,enoughyou a foolish chatter,enough you a foolish chatter,0.5,0.037037037037037035,4,5
0015_000342.wav,why should i purchase my own?,why should i purchase my own,why should i purchase my own,why should i purchase my own,0.0,0.0,6,6
0015_000343.wav,and what does it mean?,and what does it mean,and what does it mean,and what does it mean,0.0,0.0,5,5
0015_000344.wav,"lucy, a clever farmer.",lucy a clever farmer,lucy a clever farmer,lucy a clever farmer,0.0,0.0,4,4
0015_000345.wav,a whirring noise was heard.,a whirring noise was heard,a whirring noise was heard,a whirring noise was heard,0.0,0.0,5,5
0015_000346.wav,i am going to back home.,i am going to back home,i am going to back home,i am going to back home,0.0,0.0,6,6
0015_000347.wav,what are you waiting for? man.,what are you waiting for man,what are you waiting for man,what are you waiting for man,0.0,0.0,6,6
0015_000348.wav,"dear customer,welcome to our ship.",dear customer welcome to our ship,dear customerwelcome to our ship,dear customer welcome to our ship,0.4,0.03125,5,6
0015_000349.wav,what do you think of this question?,what do you think of this question,what do you think of this question,what do you think of this question,0.0,0.0,7,7
0015_000350.wav,do you have anything in mind?,do you have anything in mind,do you have anything in mind,do you have anything in mind,0.0,0.0,6,6
0015_000351.wav,"the nine the eggs, i keep.",then nine the eggs i keep,the nine the eggs i keep,then nine the eggs i keep,0.16666666666666666,0.041666666666666664,6,6
0015_000352.wav,"i did go, and made many prisoners.",i did go and made many prisoners,i did go and made many prisoners,i did go and made many prisoners,0.0,0.0,7,7
0015_000353.wav,that i owe my thanks to you.,that i owe my thanks to you,that i owe my thanks to you,that i owe my thanks to you,0.0,0.0,7,7
0015_000354.wav,they went up to the dark mass job had pointed out.,they went up to the dark massed job had pointed out,they went up to the dark mass job had pointed out,they went up to the dark massed job had pointed out,0.09090909090909091,0.04081632653061224,11,11
0015_000355.wav,clear than clear water!,clear than clear water,clear than clear water,clear than clear water,0.0,0.0,4,4
0015_000356.wav,andy what's the gyre and to gimble.,anty what's the guyran to gimble,andy whats the gyre and to gimble,anty whats the guyran to gimble,0.42857142857142855,0.15151515151515152,7,6
0015_000357.wav,i'm as bad as i can be.,i'm as bad as i can be,im as bad as i can be,im as bad as i can be,0.0,0.0,7,7
0015_000358.wav,that was his chief thought.,that was his chief thought,that was his chief thought,that was his chief thought,0.0,0.0,5,5
0015_000359.wav,on the twenty second of last march.,on the twenty second of last march,on the twenty second of last march,on the twenty second of last march,0.0,0.0,7,7
0015_000360.wav,a nauseous draught.,a noxious drout,a nauseous draught,a noxious drout,0.6666666666666666,0.3888888888888889,3,3
0015_000361.wav,chapter ten a warm welcome.,after ten a warm welcome,chapter ten a warm welcome,after ten a warm welcome,0.2,0.11538461538461539,5,5
0015_000362.wav,her shoes were like fishes.,her shoes were like fishes,her shoes were like fishes,her shoes were like fishes,0.0,0.0,5,5
0015_000363.wav,i have bunburyed all over goat on two separate occasions.,i have bunburied all over goat on two separate occasions,i have bunburyed all over goat on two separate occasions,i have bunburied all over goat on two separate occasions,0.1,0.017857142857142856,10,10
0015_000364.wav,annie please please don't hurt me!,anit please please don't hurt me,annie please please dont hurt me,anit please please dont hurt me,0.16666666666666666,0.0625,6,6
